-((700 - 235*d + 8*d**2 + 256*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(9*(-50 - 75*d + 8*d**2))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),-((-50 + 395*d + 512*d**2 - 128*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(-3*(-100 - 65*d + 64*d**2 + 128*d**3))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),-((-50 + 395*d + 512*d**2 - 128*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(-3*(-100 - 65*d + 64*d**2 + 128*d**3))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),-((700 - 235*d + 8*d**2 + 256*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(9*(-50 - 75*d + 8*d**2))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),0
(4*(-175 - 110*d + 96*d**2))/(5*(-125 - 20*d + 64*d**2)),-90/(-125 - 20*d + 64*d**2),(4*(-175 - 110*d + 96*d**2))/(5*(-125 - 20*d + 64*d**2)),-90/(-125 - 20*d + 64*d**2),(-2*(-5 + 32*d))/(-125 - 20*d + 64*d**2),(-12*(-25 - 10*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),(-2*(-5 + 32*d))/(-125 - 20*d + 64*d**2),(-12*(-25 - 10*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),0
-((1400 + 885*d + 172*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-9*(100 + 145*d + 12*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((1400 + 885*d + 172*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-9*(100 + 145*d + 12*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),(-5*(-20 + 129*d + 188*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),(-3*(-200 - 145*d + 212*d**2 + 256*d**3))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((1400 + 885*d + 172*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-9*(100 + 145*d + 12*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),0
(4*(-35 + 8*d))/((5 + 4*d)*(-25 + 16*d)),-90/(-125 - 20*d + 64*d**2),(-2*(-5 + 32*d))/(-125 - 20*d + 64*d**2),(-12*(-5 + 8*d))/((5 + 4*d)*(-25 + 16*d)),(4*(-35 + 8*d))/((5 + 4*d)*(-25 + 16*d)),-90/(-125 - 20*d + 64*d**2),(-2*(-5 + 32*d))/(-125 - 20*d + 64*d**2),(-12*(-5 + 8*d))/((5 + 4*d)*(-25 + 16*d)),0
-((-1400 + 595*d + 76*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-9*(-100 - 125*d + 108*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 - 665*d - 932*d**2 + 768*d**3)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-3*(200 - 295*d + 68*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((-1400 + 595*d + 76*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-9*(-100 - 125*d + 108*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((-1400 + 595*d + 76*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-9*(-100 - 125*d + 108*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),0
(-5*(-280 - 151*d + 188*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(-9*(-100 + 25*d + 12*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(-5*(-280 - 151*d + 188*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(-9*(-100 + 25*d + 12*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(-5*(-280 - 151*d + 188*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(-9*(-100 + 25*d + 12*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 - 515*d + 172*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-3*(200 - 345*d - 300*d**2 + 256*d**3))/(1250 + 75*d - 660*d**2 + 64*d**3),0
(-4*(35 + 19*d))/(-125 - 20*d + 64*d**2),(-18*(5 + 6*d))/(-125 - 20*d + 64*d**2),(-4*(35 + 19*d))/(-125 - 20*d + 64*d**2),(-18*(5 + 6*d))/(-125 - 20*d + 64*d**2),(-4*(35 + 19*d))/(-125 - 20*d + 64*d**2),(-18*(5 + 6*d))/(-125 - 20*d + 64*d**2),(-4*(35 + 19*d))/(-125 - 20*d + 64*d**2),(-18*(5 + 6*d))/(-125 - 20*d + 64*d**2),0
-((-20 - 91*d)/(-250 - 65*d + 144*d**2)),(3*(40 + 9*d))/(-250 - 65*d + 144*d**2),-((-20 - 91*d)/(-250 - 65*d + 144*d**2)),(3*(40 + 9*d))/(-250 - 65*d + 144*d**2),-((-20 - 91*d)/(-250 - 65*d + 144*d**2)),(3*(40 + 9*d))/(-250 - 65*d + 144*d**2),-((-20 - 91*d)/(-250 - 65*d + 144*d**2)),(3*(40 + 9*d))/(-250 - 65*d + 144*d**2),0
(25*(-2 - 7*d + 6*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(3*(-100 + 45*d + 18*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(25*(-2 - 7*d + 6*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(3*(-100 + 45*d + 18*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(25*(-2 - 7*d + 6*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(3*(-100 + 45*d + 18*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),-((-700 + 705*d + 418*d**2 - 384*d**3)/(625 - 400*d - 450*d**2 + 288*d**3)),(-3*(-150 - 35*d + 78*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),0
(2*(25 + 150*d + 2*d**2))/(25*(-25 - 9*d + 16*d**2)),(6*(50 + 15*d + 6*d**2))/(25*(-25 - 9*d + 16*d**2)),(2*(-350 - 335*d + 266*d**2 + 128*d**3))/(25*(-25 - 9*d + 16*d**2)),(6*(-75 + 20*d + 54*d**2))/(25*(-25 - 9*d + 16*d**2)),(2*(25 + 150*d + 2*d**2))/(25*(-25 - 9*d + 16*d**2)),(6*(50 + 15*d + 6*d**2))/(25*(-25 - 9*d + 16*d**2)),(2*(25 + 150*d + 2*d**2))/(25*(-25 - 9*d + 16*d**2)),(6*(50 + 15*d + 6*d**2))/(25*(-25 - 9*d + 16*d**2)),0
-((100 + 495*d - 292*d**2)/(1250 - 675*d - 980*d**2 + 576*d**3)),(3*(-200 + 75*d + 12*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),-((-1400 + 55*d + 1004*d**2 - 256*d**3)/(1250 - 675*d - 980*d**2 + 576*d**3)),(-15*(-60 - 11*d + 36*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),-((100 + 495*d - 292*d**2)/(1250 - 675*d - 980*d**2 + 576*d**3)),(3*(-200 + 75*d + 12*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),-((-1400 + 55*d + 1004*d**2 - 256*d**3)/(1250 - 675*d - 980*d**2 + 576*d**3)),(-15*(-60 - 11*d + 36*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),0
(-2*(-25 - 145*d + 224*d**2))/(5*(-125 - 20*d + 64*d**2)),(-6*(-10 + 19*d))/(-125 - 20*d + 64*d**2),(-2*(-25 - 145*d + 224*d**2))/(5*(-125 - 20*d + 64*d**2)),(-6*(-10 + 19*d))/(-125 - 20*d + 64*d**2),(14*(-10 + d))/(-125 - 20*d + 64*d**2),(-6*(75 - 35*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),(-2*(-25 - 145*d + 224*d**2))/(5*(-125 - 20*d + 64*d**2)),(-6*(-10 + 19*d))/(-125 - 20*d + 64*d**2),0
-((100 + 475*d - 1316*d**2 + 768*d**3)/(1250 - 925*d - 820*d**2 + 576*d**3)),(-3*(200 - 515*d + 324*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),-((100 + 475*d - 1316*d**2 + 768*d**3)/(1250 - 925*d - 820*d**2 + 576*d**3)),(-3*(200 - 515*d + 324*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),(5*(280 - 307*d + 36*d**2))/((5 + 4*d)*(250 - 385*d + 144*d**2)),(-3*(-60 + 49*d))/(250 - 385*d + 144*d**2),(5*(280 - 307*d + 36*d**2))/((5 + 4*d)*(250 - 385*d + 144*d**2)),(-3*(-60 + 49*d))/(250 - 385*d + 144*d**2),0
-1/5*(-100 - 725*d + 808*d**2 + 512*d**3)/(-250 - 65*d - 56*d**2 + 128*d**3),(-3*(-200 + 365*d + 216*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),-1/5*(1400 + 1215*d - 248*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),(-3*(300 - 155*d + 344*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),-1/5*(1400 + 1215*d - 248*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),(-3*(300 - 155*d + 344*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),-1/5*(-100 - 725*d + 808*d**2 + 512*d**3)/(-250 - 65*d - 56*d**2 + 128*d**3),(-3*(-200 + 365*d + 216*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),0
(2*(25 + 155*d - 307*d**2 + 64*d**3))/(-625 + 400*d - 50*d**2 + 32*d**3),(6*(50 - 125*d + 27*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(2*(-350 + 45*d + 17*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-30*(15 - d + d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(2*(-350 + 45*d + 17*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-30*(15 - d + d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(2*(-350 + 45*d + 17*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),(-30*(15 - d + d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),0
-((700 - 145*d + 86*d**2 - 128*d**3)/(-625 - 100*d - 130*d**2 + 288*d**3)),(9*(-50 + 15*d + 2*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),-((-50 + 385*d - 146*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(-15*(-20 - 7*d + 18*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),-((-50 + 385*d - 146*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(-15*(-20 - 7*d + 18*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),-((-50 + 385*d - 146*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(-15*(-20 - 7*d + 18*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),0
-1/5*(-1400 + 1685*d - 232*d**2 - 512*d**3)/(250 - 185*d + 16*d**2),(9*(100 + 15*d + 8*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(100 - 875*d - 8*d**2)/(250 - 185*d + 16*d**2),(3*(-200 + 65*d + 216*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(100 - 875*d - 8*d**2)/(250 - 185*d + 16*d**2),(3*(-200 + 65*d + 216*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(-1400 + 1685*d - 232*d**2 - 512*d**3)/(250 - 185*d + 16*d**2),(9*(100 + 15*d + 8*d**2))/(5*(250 - 185*d + 16*d**2)),0
-((1400 + 1065*d + 4*d**2 - 768*d**3)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(9*(-100 + 35*d + 12*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((1400 + 1065*d + 4*d**2 - 768*d**3)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(9*(-100 + 35*d + 12*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),(25*(4 - 25*d + 12*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),(-3*(-200 - 85*d + 156*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),(25*(4 - 25*d + 12*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),(-3*(-200 - 85*d + 156*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),0
-1/25*(700 - 165*d + 32*d**2)/(-25 + 16*d),(-9*(10 + d))/(5*(-25 + 16*d)),-1/25*(700 - 165*d + 32*d**2)/(-25 + 16*d),(-9*(10 + d))/(5*(-25 + 16*d)),-1/5*(-10 + 73*d)/(-25 + 16*d),(-3*(-100 + 25*d + 96*d**2))/(25*(-25 + 16*d)),-1/25*(700 - 165*d + 32*d**2)/(-25 + 16*d),(-9*(10 + d))/(5*(-25 + 16*d)),0
-((-1400 + 415*d - 68*d**2)/((5 + 4*d)*(250 - 185*d + 16*d**2))),(9*(100 - 55*d + 36*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 - 645*d + 396*d**2 - 256*d**3)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-15*(40 - 71*d + 4*d**2))/((5 + 4*d)*(250 - 185*d + 16*d**2)),-((-1400 + 415*d - 68*d**2)/((5 + 4*d)*(250 - 185*d + 16*d**2))),(9*(100 - 55*d + 36*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 - 645*d + 396*d**2 - 256*d**3)/(1250 + 75*d - 660*d**2 + 64*d**3)),(-15*(40 - 71*d + 4*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),0
-1/5*(-700 + 905*d - 124*d**2)/((5 + 4*d)*(25 - 41*d + 16*d**2)),(-9*(-10 + 9*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(10 - 83*d + 64*d**2)/(25 - 41*d + 16*d**2),(-3*(100 - 245*d + 172*d**2))/(5*(5 + 4*d)*(25 - 41*d + 16*d**2)),-1/5*(-700 + 905*d - 124*d**2)/((5 + 4*d)*(25 - 41*d + 16*d**2)),(-9*(-10 + 9*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(-700 + 905*d - 124*d**2)/((5 + 4*d)*(25 - 41*d + 16*d**2)),(-9*(-10 + 9*d))/(5*(25 - 41*d + 16*d**2)),0
(10*(-70 - 47*d + 9*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-18*(25 - 15*d + 27*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(10*(-70 - 47*d + 9*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-18*(25 - 15*d + 27*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(10*(-70 - 47*d + 9*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-18*(25 - 15*d + 27*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-2*(-25 + 125*d - 121*d**2 + 192*d**3))/(-625 - 100*d - 130*d**2 + 288*d**3),(-6*(-50 + 85*d + 49*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),0
(-7*(-40 + 13*d))/(250 - 185*d + 16*d**2),(-9*(-20 + 3*d))/(250 - 185*d + 16*d**2),(-7*(-40 + 13*d))/(250 - 185*d + 16*d**2),(-9*(-20 + 3*d))/(250 - 185*d + 16*d**2),(-7*(-40 + 13*d))/(250 - 185*d + 16*d**2),(-9*(-20 + 3*d))/(250 - 185*d + 16*d**2),(-7*(-40 + 13*d))/(250 - 185*d + 16*d**2),(-9*(-20 + 3*d))/(250 - 185*d + 16*d**2),0
-((20 + 61*d)/(250 - 185*d + 16*d**2)),(3*(-40 + d))/(250 - 185*d + 16*d**2),-((20 + 61*d)/(250 - 185*d + 16*d**2)),(3*(-40 + d))/(250 - 185*d + 16*d**2),-((20 + 61*d)/(250 - 185*d + 16*d**2)),(3*(-40 + d))/(250 - 185*d + 16*d**2),-((20 + 61*d)/(250 - 185*d + 16*d**2)),(3*(-40 + d))/(250 - 185*d + 16*d**2),0
(2*(25 + 75*d + 32*d**2))/(25*(-25 + 16*d)),(6*(10 + 3*d))/(5*(-25 + 16*d)),(2*(25 + 75*d + 32*d**2))/(25*(-25 + 16*d)),(6*(10 + 3*d))/(5*(-25 + 16*d)),(2*(25 + 75*d + 32*d**2))/(25*(-25 + 16*d)),(6*(10 + 3*d))/(5*(-25 + 16*d)),(2*(-70 + 73*d))/(5*(-25 + 16*d)),(6*(-75 - 55*d + 96*d**2))/(25*(-25 + 16*d)),0
-((-50 - 225*d + 14*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),(3*(100 + 5*d + 6*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),-((700 - 55*d - 202*d**2 - 128*d**3)/(-625 + 400*d - 50*d**2 + 32*d**3)),(3*(-150 + 115*d + 38*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),-((-50 - 225*d + 14*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),(3*(100 + 5*d + 6*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),-((-50 - 225*d + 14*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),(3*(100 + 5*d + 6*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),0
-((100 + 445*d + 140*d**2 - 256*d**3)/(1250 - 675*d - 980*d**2 + 576*d**3)),(3*(-200 - 75*d + 108*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),-((-1400 + 105*d + 572*d**2)/(1250 - 675*d - 980*d**2 + 576*d**3)),(-3*(-300 - 205*d + 276*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),-((100 + 445*d + 140*d**2 - 256*d**3)/(1250 - 675*d - 980*d**2 + 576*d**3)),(3*(-200 - 75*d + 108*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),-((-1400 + 105*d + 572*d**2)/(1250 - 675*d - 980*d**2 + 576*d**3)),(-3*(-300 - 205*d + 276*d**2))/(1250 - 675*d - 980*d**2 + 576*d**3),0
-((-50 - 265*d + 234*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(3*(100 - 115*d + 18*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),-((-50 - 265*d + 234*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(3*(100 - 115*d + 18*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),-((700 - 95*d + 418*d**2 - 384*d**3)/(-625 - 100*d - 130*d**2 + 288*d**3)),(15*(-30 - d + 10*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),-((-50 - 265*d + 234*d**2)/(-625 - 100*d - 130*d**2 + 288*d**3)),(3*(100 - 115*d + 18*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),0
-((-100 - 525*d + 220*d**2 + 768*d**3)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(-3*(-200 + 165*d + 324*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((-100 - 525*d + 220*d**2 + 768*d**3)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(-3*(-200 + 165*d + 324*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((1400 - 185*d + 588*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(15*(-60 - 89*d + 12*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((1400 - 185*d + 588*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(15*(-60 - 89*d + 12*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),0
-1/5*(-100 - 675*d + 496*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),(3*(200 - 215*d + 48*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),-1/5*(1400 + 1165*d + 304*d**2 - 1024*d**3)/(-250 - 65*d - 56*d**2 + 128*d**3),(3*(-300 + 5*d + 112*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),-1/5*(1400 + 1165*d + 304*d**2 - 1024*d**3)/(-250 - 65*d - 56*d**2 + 128*d**3),(3*(-300 + 5*d + 112*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),-1/5*(-100 - 675*d + 496*d**2)/(-250 - 65*d - 56*d**2 + 128*d**3),(3*(200 - 215*d + 48*d**2))/(5*(-250 - 65*d - 56*d**2 + 128*d**3)),0
-1/25*(-50 - 335*d + 104*d**2 + 512*d**3)/(-25 - 9*d + 16*d**2),(-3*(-100 + 75*d + 216*d**2))/(25*(-25 - 9*d + 16*d**2)),-1/25*(700 + 585*d + 8*d**2)/(-25 - 9*d + 16*d**2),(-3*(150 + 215*d + 24*d**2))/(25*(-25 - 9*d + 16*d**2)),-1/25*(700 + 585*d + 8*d**2)/(-25 - 9*d + 16*d**2),(-3*(150 + 215*d + 24*d**2))/(25*(-25 - 9*d + 16*d**2)),-1/25*(700 + 585*d + 8*d**2)/(-25 - 9*d + 16*d**2),(-3*(150 + 215*d + 24*d**2))/(25*(-25 - 9*d + 16*d**2)),0
(2*(70 - 143*d + 64*d**2))/(5*(25 - 41*d + 16*d**2)),(18*(25 - 20*d + 4*d**2))/(5*(125 - 105*d - 84*d**2 + 64*d**3)),(-2*(25 - 230*d + 124*d**2))/(5*(125 - 105*d - 84*d**2 + 64*d**3)),(6*(-10 + 7*d))/(5*(25 - 41*d + 16*d**2)),(-2*(25 - 230*d + 124*d**2))/(5*(125 - 105*d - 84*d**2 + 64*d**3)),(6*(-10 + 7*d))/(5*(25 - 41*d + 16*d**2)),(-2*(25 - 230*d + 124*d**2))/(5*(125 - 105*d - 84*d**2 + 64*d**3)),(6*(-10 + 7*d))/(5*(25 - 41*d + 16*d**2)),0
-1/5*(-1400 + 1735*d + 16*d**2)/(250 - 185*d + 16*d**2),(-9*(-100 - 65*d + 144*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(100 - 925*d - 496*d**2 + 1024*d**3)/(250 - 185*d + 16*d**2),(-3*(200 + 85*d + 48*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(100 - 925*d - 496*d**2 + 1024*d**3)/(250 - 185*d + 16*d**2),(-3*(200 + 85*d + 48*d**2))/(5*(250 - 185*d + 16*d**2)),-1/5*(-1400 + 1735*d + 16*d**2)/(250 - 185*d + 16*d**2),(-9*(-100 - 65*d + 144*d**2))/(5*(250 - 185*d + 16*d**2)),0
-((-1400 + 385*d + 1540*d**2 - 768*d**3)/(1250 - 925*d - 820*d**2 + 576*d**3)),(9*(100 - 85*d + 12*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),-((-1400 + 385*d + 1540*d**2 - 768*d**3)/(1250 - 925*d - 820*d**2 + 576*d**3)),(9*(100 - 85*d + 12*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),-((100 - 775*d + 468*d**2)/(1250 - 925*d - 820*d**2 + 576*d**3)),(15*(-8 + 5*d))/(250 - 385*d + 144*d**2),-((100 - 775*d + 468*d**2)/(1250 - 925*d - 820*d**2 + 576*d**3)),(15*(-8 + 5*d))/(250 - 385*d + 144*d**2),0
(-2*(-350 + 95*d + 147*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-18*(-25 - 15*d + 27*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-2*(-350 + 95*d + 147*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-18*(-25 - 15*d + 27*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-2*(25 - 195*d - 121*d**2 + 192*d**3))/(625 - 400*d - 450*d**2 + 288*d**3),(30*(-10 - 5*d + 3*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-2*(-350 + 95*d + 147*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-18*(-25 - 15*d + 27*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),0
-((-1400 + 465*d + 300*d**2 - 256*d**3)/(1250 + 75*d - 660*d**2 + 64*d**3)),(9*(100 - 5*d + 4*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 - 695*d + 28*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(3*(-200 + 205*d + 76*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((-1400 + 465*d + 300*d**2 - 256*d**3)/(1250 + 75*d - 660*d**2 + 64*d**3)),(9*(100 - 5*d + 4*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 - 695*d + 28*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(3*(-200 + 205*d + 76*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),0
(-2*(350 - 115*d + 143*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(18*(-25 - 35*d + 9*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(2*(25 - 175*d - 211*d**2 + 64*d**3))/(-625 - 100*d - 130*d**2 + 288*d**3),(-6*(-50 + 35*d + 69*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-2*(350 - 115*d + 143*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(18*(-25 - 35*d + 9*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(-2*(350 - 115*d + 143*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),(18*(-25 - 35*d + 9*d**2))/(-625 - 100*d - 130*d**2 + 288*d**3),0
-1/5*(700 + 445*d - 416*d**2)/(-125 - 20*d + 64*d**2),(9*(-10 + d))/(-125 - 20*d + 64*d**2),-1/5*(700 + 445*d - 416*d**2)/(-125 - 20*d + 64*d**2),(9*(-10 + d))/(-125 - 20*d + 64*d**2),-1/5*(700 + 445*d - 416*d**2)/(-125 - 20*d + 64*d**2),(9*(-10 + d))/(-125 - 20*d + 64*d**2),(-5*(-2 + 11*d))/(-125 - 20*d + 64*d**2),(-3*(-100 + 95*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),0
-((280 + 179*d)/(-250 - 65*d + 144*d**2)),(-9*(20 + 27*d))/(-250 - 65*d + 144*d**2),-((280 + 179*d)/(-250 - 65*d + 144*d**2)),(-9*(20 + 27*d))/(-250 - 65*d + 144*d**2),-((280 + 179*d)/(-250 - 65*d + 144*d**2)),(-9*(20 + 27*d))/(-250 - 65*d + 144*d**2),-((280 + 179*d)/(-250 - 65*d + 144*d**2)),(-9*(20 + 27*d))/(-250 - 65*d + 144*d**2),0
(2*(5 + 16*d))/(5*(-25 + 16*d)),12/(-25 + 16*d),(2*(5 + 16*d))/(5*(-25 + 16*d)),12/(-25 + 16*d),(2*(5 + 16*d))/(5*(-25 + 16*d)),12/(-25 + 16*d),(2*(5 + 16*d))/(5*(-25 + 16*d)),12/(-25 + 16*d),0
-1/5*(100 + 215*d - 192*d**2)/(250 - 385*d + 144*d**2),(3*(-40 + 27*d))/(250 - 385*d + 144*d**2),-1/5*(100 + 215*d - 192*d**2)/(250 - 385*d + 144*d**2),(3*(-40 + 27*d))/(250 - 385*d + 144*d**2),-1/5*(100 + 215*d - 192*d**2)/(250 - 385*d + 144*d**2),(3*(-40 + 27*d))/(250 - 385*d + 144*d**2),-1/5*(-1400 + 2675*d - 1152*d**2)/(250 - 385*d + 144*d**2),(-3*(-60 + 37*d))/(250 - 385*d + 144*d**2),0
